"","CTRY","YEAR","CIRI","COW","POLITY","UNCTRY","UNREG","UNSUBREG","PHYSINT","DISAP","KILL","POLPRIS","TORT","OLD_EMPINX","NEW_EMPINX","ASSN","FORMOV","DOMMOV","OLD_MOVE","SPEECH","ELECSD","OLD_RELFRE","NEW_RELFRE","WORKER","WECON","WOPOL","WOSOC","INJUD","ccode"
"1394","Cuba",2010,233,40,40,192,419,29,4,2,2,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,3,2,NA,0,40
"1395","Cuba",2011,233,40,40,192,419,29,4,2,2,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,3,3,NA,0,40
"1396","Cyprus",1981,236,352,352,196,142,145,7,1,2,2,2,4,11,2,1,2,0,1,2,0,2,1,1,1,2,2,352
"1397","Cyprus",1982,236,352,352,196,142,145,8,2,2,2,2,8,12,2,1,1,0,2,2,1,2,2,2,1,2,2,352
"1398","Cyprus",1983,236,352,352,196,142,145,8,2,2,2,2,8,11,2,0,1,0,2,2,1,2,2,2,1,2,2,352
"1399","Cyprus",1984,236,352,352,196,142,145,6,1,1,2,2,4,10,2,1,1,0,1,1,0,2,2,1,1,1,2,352
"1400","Cyprus",1985,236,352,352,196,142,145,8,2,2,2,2,8,10,2,1,0,0,2,2,1,1,2,1,1,2,2,352
"1401","Cyprus",1986,236,352,352,196,142,145,8,2,2,2,2,10,11,2,1,1,1,2,2,1,1,2,2,1,1,2,352
"1402","Cyprus",1987,236,352,352,196,142,145,7,1,2,2,2,6,10,2,1,1,0,1,1,1,2,2,2,1,1,2,352
"1403","Cyprus",1988,236,352,352,196,142,145,8,2,2,2,2,10,12,2,1,1,1,2,2,1,2,2,2,1,1,2,352
"1404","Cyprus",1989,236,352,352,196,142,145,8,2,2,2,2,8,13,2,1,2,0,2,2,1,2,2,2,1,1,2,352
"1405","Cyprus",1990,236,352,352,196,142,145,7,1,2,2,2,6,9,2,1,0,0,1,1,1,2,2,1,1,1,2,352
"1406","Cyprus",1991,236,352,352,196,142,145,5,1,2,1,1,8,11,2,1,0,0,2,2,1,2,2,2,2,1,2,352
"1407","Cyprus",1992,236,352,352,196,142,145,7,2,2,2,1,6,8,2,0,0,0,2,1,1,2,1,2,2,1,2,352
"1408","Cyprus",1993,236,352,352,196,142,145,6,2,2,1,1,7,8,2,1,0,0,2,1,1,0,2,1,2,1,2,352
"1409","Cyprus",1994,236,352,352,196,142,145,6,2,2,1,1,4,7,2,0,0,0,2,1,0,1,1,1,2,1,2,352
"1410","Cyprus",1995,236,352,352,196,142,145,5,1,2,1,1,4,7,2,0,0,0,2,1,0,1,1,1,2,1,2,352
"1411","Cyprus",1996,236,352,352,196,142,145,7,2,1,2,2,7,11,2,2,0,0,2,2,1,2,1,1,2,1,2,352
"1412","Cyprus",1997,236,352,352,196,142,145,7,2,2,2,1,7,10,2,1,1,0,2,2,1,1,1,1,2,1,2,352
"1413","Cyprus",1998,236,352,352,196,142,145,7,2,2,2,1,7,11,2,2,0,0,2,2,1,2,1,2,2,2,2,352
"1414","Cyprus",1999,236,352,352,196,142,145,7,2,2,2,1,7,10,2,1,0,0,2,2,1,2,1,2,2,2,2,352
"1415","Cyprus",2000,236,352,352,196,142,145,7,2,2,2,1,7,10,2,1,0,0,2,2,1,2,1,2,2,2,2,352
"1416","Cyprus",2001,236,352,352,196,142,145,7,2,2,2,1,7,10,2,1,0,0,2,2,1,2,1,2,2,2,2,352
"1417","Cyprus",2002,236,352,352,196,142,145,7,2,2,2,1,9,10,2,1,0,1,2,2,1,2,1,2,2,2,2,352
"1418","Cyprus",2003,236,352,352,196,142,145,7,2,2,2,1,8,9,1,1,2,1,1,2,1,1,1,1,2,3,2,352
"1419","Cyprus",2004,236,352,352,196,142,145,7,2,2,2,1,9,10,2,1,0,1,2,2,1,2,1,2,2,3,2,352
"1420","Cyprus",2005,236,352,352,196,142,145,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,NA,2,352
"1421","Cyprus",2006,236,352,352,196,142,145,7,2,2,2,1,9,11,2,2,0,1,2,2,1,2,1,1,2,NA,2,352
"1422","Cyprus",2007,236,352,352,196,142,145,7,2,2,2,1,NA,12,2,2,2,NA,2,1,NA,2,1,2,2,3,2,352
"1423","Cyprus",2008,236,352,352,196,142,145,7,2,2,2,1,NA,10,2,2,2,NA,2,0,NA,1,1,2,2,NA,2,352
"1424","Cyprus",2009,236,352,352,196,142,145,7,2,2,2,1,NA,12,2,2,2,NA,2,2,NA,1,1,2,2,NA,2,352
"1425","Cyprus",2010,236,352,352,196,142,145,7,2,2,2,1,NA,12,2,2,2,NA,2,2,NA,1,1,2,2,NA,2,352
"1426","Cyprus",2011,236,352,352,196,142,145,7,2,2,2,1,NA,11,2,2,2,NA,2,2,NA,0,1,1,2,NA,2,352
"1427","Czech Republic",1981,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1428","Czech Republic",1982,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1429","Czech Republic",1983,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1430","Czech Republic",1984,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1431","Czech Republic",1985,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1432","Czech Republic",1986,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1433","Czech Republic",1987,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1434","Czech Republic",1988,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1435","Czech Republic",1989,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1436","Czech Republic",1990,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1437","Czech Republic",1991,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1438","Czech Republic",1992,239,316,316,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316
"1439","Czech Republic",1993,239,316,316,203,150,151,8,2,2,2,2,9,13,2,2,2,1,2,2,1,2,1,2,2,2,2,316
"1440","Czech Republic",1994,239,316,316,203,150,151,6,2,1,2,1,8,12,2,2,2,1,1,2,1,2,1,2,2,2,2,316
"1441","Czech Republic",1995,239,316,316,203,150,151,5,2,1,1,1,8,12,2,2,2,1,1,2,1,2,1,2,2,2,2,316
"1442","Czech Republic",1996,239,316,316,203,150,151,8,2,2,2,2,9,12,1,2,2,1,1,2,1,2,2,2,2,2,2,316
"1443","Czech Republic",1997,239,316,316,203,150,151,8,2,2,2,2,9,11,1,2,2,1,1,2,1,1,2,2,2,2,2,316
"1444","Czech Republic",1998,239,316,316,203,150,151,7,2,2,2,1,8,11,1,2,2,1,1,2,1,2,1,2,2,2,2,316
"1445","Czech Republic",1999,239,316,316,203,150,151,8,2,2,2,2,9,13,2,2,2,1,1,2,1,2,2,2,2,2,2,316
"1446","Czech Republic",2000,239,316,316,203,150,151,7,2,2,2,1,8,11,1,2,2,1,1,2,1,2,1,2,2,2,2,316
"1447","Czech Republic",2001,239,316,316,203,150,151,8,2,2,2,2,9,11,1,1,2,1,1,2,1,2,2,2,2,2,2,316
"1448","Czech Republic",2002,239,316,316,203,150,151,8,2,2,2,2,8,10,1,2,2,1,1,2,1,1,1,2,2,2,2,316
"1449","Czech Republic",2003,239,316,316,203,150,151,7,2,2,2,1,8,12,2,2,2,1,1,2,1,2,1,1,2,3,2,316
"1450","Czech Republic",2004,239,316,316,203,150,151,6,2,1,2,1,8,11,2,2,2,1,1,2,1,1,1,2,2,3,2,316
"1451","Czech Republic",2005,239,316,316,203,150,151,7,2,2,2,1,8,10,1,2,2,1,1,2,1,1,1,1,2,NA,1,316
"1452","Czech Republic",2006,239,316,316,203,150,151,7,2,2,2,1,8,10,1,2,2,1,1,2,1,1,1,2,2,NA,1,316
"1453","Czech Republic",2007,239,316,316,203,150,151,7,2,2,2,1,NA,12,1,2,2,NA,1,2,NA,2,2,2,2,2,0,316
"1454","Czech Republic",2008,239,316,316,203,150,151,7,2,2,2,1,NA,11,1,2,2,NA,1,2,NA,2,1,2,2,NA,0,316
"1455","Czech Republic",2009,239,316,316,203,150,151,7,2,2,2,1,NA,11,1,2,2,NA,1,2,NA,2,1,2,2,NA,1,316
"1456","Czech Republic",2010,239,316,316,203,150,151,8,2,2,2,2,NA,11,1,2,2,NA,1,2,NA,2,1,1,2,NA,1,316
"1457","Czech Republic",2011,239,316,316,203,150,151,8,2,2,2,2,NA,11,1,2,2,NA,1,2,NA,2,1,2,2,NA,2,316
"1458","Czechoslovakia",1981,242,315,315,203,150,151,3,2,1,0,0,0,3,0,0,2,0,0,0,0,1,0,1,1,1,0,315
"1459","Czechoslovakia",1982,242,315,315,203,150,151,5,2,2,0,1,0,2,0,0,2,0,0,0,0,0,0,2,2,2,0,315
"1460","Czechoslovakia",1983,242,315,315,203,150,151,5,2,2,0,1,0,2,0,0,2,0,0,0,0,0,0,2,2,2,0,315
"1461","Czechoslovakia",1984,242,315,315,203,150,151,5,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,315
"1462","Czechoslovakia",1985,242,315,315,203,150,151,6,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,2,2,2,0,315
"1463","Czechoslovakia",1986,242,315,315,203,150,151,5,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2,3,2,0,315
"1464","Czechoslovakia",1987,242,315,315,203,150,151,6,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1,3,1,0,315
"1465","Czechoslovakia",1988,242,315,315,203,150,151,5,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,2,3,2,0,315
"1466","Czechoslovakia",1989,242,315,315,203,150,151,6,2,2,1,1,0,3,2,0,1,0,0,0,0,0,0,2,3,2,0,315
"1467","Czechoslovakia",1990,242,315,315,203,150,151,8,2,2,2,2,8,11,2,2,2,1,1,2,1,1,1,1,2,1,2,315
"1468","Czechoslovakia",1991,242,315,315,203,150,151,8,2,2,2,2,9,13,2,2,2,1,2,2,1,2,1,2,3,2,2,315
"1469","Czechoslovakia",1992,242,315,315,203,150,151,8,2,2,2,2,8,12,2,2,2,1,1,2,1,2,1,2,2,2,2,315
"1470","Czechoslovakia",1993,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1471","Czechoslovakia",1994,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1472","Czechoslovakia",1995,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1473","Czechoslovakia",1996,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1474","Czechoslovakia",1997,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1475","Czechoslovakia",1998,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1476","Czechoslovakia",1999,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1477","Czechoslovakia",2000,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1478","Czechoslovakia",2001,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1479","Czechoslovakia",2002,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1480","Czechoslovakia",2003,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1481","Czechoslovakia",2004,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1482","Czechoslovakia",2005,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1483","Czechoslovakia",2006,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1484","Czechoslovakia",2007,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1485","Czechoslovakia",2008,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1486","Czechoslovakia",2009,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1487","Czechoslovakia",2010,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1488","Czechoslovakia",2011,242,315,315,203,150,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
"1489","Denmark",1981,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,3,2,390
"1490","Denmark",1982,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,2,3,2,390
"1491","Denmark",1983,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,390
"1492","Denmark",1984,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,3,2,390
"1493","Denmark",1985,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,2,2,390
"1494","Denmark",1986,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,3,2,390
"1495","Denmark",1987,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,2,3,2,390
"1496","Denmark",1988,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1497","Denmark",1989,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1498","Denmark",1990,245,390,390,208,150,154,8,2,2,2,2,9,13,2,2,2,1,1,2,1,2,2,2,3,3,2,390
"1499","Denmark",1991,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1500","Denmark",1992,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1501","Denmark",1993,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1502","Denmark",1994,245,390,390,208,150,154,8,2,2,2,2,9,13,2,2,2,1,2,2,1,2,1,2,3,3,2,390
"1503","Denmark",1995,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1504","Denmark",1996,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1505","Denmark",1997,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1506","Denmark",1998,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,2,2,390
"1507","Denmark",1999,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,2,2,390
"1508","Denmark",2000,245,390,390,208,150,154,7,2,2,2,1,10,14,2,2,2,1,2,2,1,2,2,2,3,2,2,390
"1509","Denmark",2001,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1510","Denmark",2002,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1511","Denmark",2003,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,2,3,3,2,390
"1512","Denmark",2004,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,3,3,-999,2,390
"1513","Denmark",2005,245,390,390,208,150,154,8,2,2,2,2,10,13,2,2,2,1,2,2,1,1,2,2,3,NA,2,390
"1514","Denmark",2006,245,390,390,208,150,154,8,2,2,2,2,10,14,2,2,2,1,2,2,1,2,2,1,3,NA,2,390
"1515","Denmark",2007,245,390,390,208,150,154,6,2,2,0,2,NA,12,2,2,2,NA,1,2,NA,2,1,2,3,3,2,390
"1516","Denmark",2008,245,390,390,208,150,154,8,2,2,2,2,NA,12,2,2,2,NA,1,2,NA,2,1,3,3,NA,2,390
"1517","Denmark",2009,245,390,390,208,150,154,7,2,2,2,1,NA,12,2,2,2,NA,1,2,NA,2,1,3,3,NA,2,390
"1518","Denmark",2010,245,390,390,208,150,154,8,2,2,2,2,NA,13,2,2,2,NA,1,2,NA,2,2,3,3,NA,2,390
"1519","Denmark",2011,245,390,390,208,150,154,8,2,2,2,2,NA,12,2,2,2,NA,1,2,NA,2,1,3,3,NA,2,390
"1520","Djibouti",1981,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,522
"1521","Djibouti",1982,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,522
"1522","Djibouti",1983,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,522
"1523","Djibouti",1984,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,522
"1524","Djibouti",1985,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,522
"1525","Djibouti",1986,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,522
"1526","Djibouti",1987,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,522
"1527","Djibouti",1988,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,522
"1528","Djibouti",1989,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,522
"1529","Djibouti",1990,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,522
"1530","Djibouti",1991,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,522
"1531","Djibouti",1992,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,522
"1532","Djibouti",1993,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,522
"1533","Djibouti",1994,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,522
"1534","Djibouti",1995,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,522
"1535","Djibouti",1996,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,0,522
"1536","Djibouti",1997,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,522
"1537","Djibouti",1998,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,522
"1538","Djibouti",1999,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,522
"1539","Djibouti",2000,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,522
"1540","Djibouti",2001,248,522,522,262,2,14,6,2,1,2,1,4,3,0,0,0,0,1,1,1,1,0,1,1,0,0,522
"1541","Djibouti",2002,248,522,522,262,2,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,522
"1542","Djibouti",2003,248,522,522,262,2,14,4,2,1,1,0,6,7,0,2,2,1,1,1,1,1,0,1,2,0,0,522
"1543","Djibouti",2004,248,522,522,262,2,14,5,2,1,1,1,4,6,0,1,2,1,1,1,0,1,0,1,2,0,0,522
"1544","Djibouti",2005,248,522,522,262,2,14,5,2,1,1,1,2,6,1,1,1,0,1,1,0,1,0,1,2,NA,0,522
"1545","Djibouti",2006,248,522,522,262,2,14,6,2,2,1,1,4,8,1,1,2,1,1,1,0,2,0,2,2,NA,0,522
"1546","Djibouti",2007,248,522,522,262,2,14,6,2,2,1,1,NA,8,1,2,2,NA,0,1,NA,2,0,1,2,1,0,522
"1547","Djibouti",2008,248,522,522,262,2,14,7,2,2,2,1,NA,7,0,2,2,NA,0,1,NA,2,0,1,2,NA,1,522
"1548","Djibouti",2009,248,522,522,262,2,14,6,2,2,1,1,NA,7,0,2,2,NA,0,1,NA,2,0,1,2,NA,1,522
"1549","Djibouti",2010,248,522,522,262,2,14,7,2,2,2,1,NA,8,0,2,2,NA,0,2,NA,2,0,1,2,NA,1,522
"1550","Djibouti",2011,248,522,522,262,2,14,4,2,1,0,1,NA,6,0,2,2,NA,0,0,NA,2,0,1,2,NA,0,522
"1551","Dominica",1981,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1552","Dominica",1982,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,54
"1553","Dominica",1983,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,54
"1554","Dominica",1984,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1555","Dominica",1985,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,0,NA,NA,NA,NA,2,54
"1556","Dominica",1986,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1557","Dominica",1987,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1558","Dominica",1988,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1559","Dominica",1989,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1560","Dominica",1990,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1561","Dominica",1991,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,54
"1562","Dominica",1992,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1563","Dominica",1993,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1564","Dominica",1994,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1565","Dominica",1995,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1566","Dominica",1996,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1567","Dominica",1997,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1568","Dominica",1998,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1569","Dominica",1999,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1570","Dominica",2000,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1571","Dominica",2001,251,54,54,212,419,29,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,1,2,54
"1572","Dominica",2002,251,54,54,212,419,29,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,54
"1573","Dominica",2003,251,54,54,212,419,29,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,2,2,1,2,54
"1574","Dominica",2004,251,54,54,212,419,29,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,1,2,2,2,54
"1575","Dominica",2005,251,54,54,212,419,29,6,2,1,2,1,9,12,2,2,2,1,2,2,1,1,1,1,2,NA,2,54
"1576","Dominica",2006,251,54,54,212,419,29,7,2,2,2,1,9,13,2,2,2,1,2,2,1,2,1,1,2,NA,2,54
"1577","Dominica",2007,251,54,54,212,419,29,6,2,1,2,1,NA,14,2,2,2,NA,2,2,NA,2,2,2,2,2,2,54
