"ccode","year","nyt.count","muslim","polity2","physint","amnesty","statedept","gdp.pc.un","pop.wdi","wopol","wosoc","wecon","domestic9","region","idealpoint"
339,2010,6,0.82,9,7,2,2,3733.68170585237,2913021,2,NA,1,0,"EECA",0.9411986
339,2011,10,0.82,9,6,2,2,4029.57551251526,2904780,2,NA,1,6,"EECA",1.015371
339,2012,8,0.82,9,NA,1,3,3809.02863844643,2900489,NA,NA,NA,0,"EECA",1.018173
339,2013,4,0.82,9,NA,NA,NA,NA,2897366,NA,NA,NA,NA,"EECA",1.043438
339,2014,16,0.82,NA,NA,NA,NA,NA,2894475,NA,NA,NA,NA,"EECA",0.9729391
341,2006,72,0.19,NA,NA,NA,NA,4370.37365669211,615025,NA,NA,NA,0,"EECA",0.9938381
341,2007,3,0.19,NA,NA,2,2,5938.2857000819,615875,NA,NA,NA,0,"EECA",0.9824128
341,2008,5,0.19,8,NA,2,2,7306.07809792736,616969,NA,NA,NA,0,"EECA",0.9632631
341,2009,2,0.19,8,NA,2,2,6685.63699486198,618294,NA,NA,NA,0,"EECA",0.9712411
341,2010,6,0.19,8,NA,1,2,6629.5338535542,619428,NA,NA,NA,250,"EECA",0.9225334
341,2011,4,0.19,8,NA,1,2,7243.72729346494,620079,NA,NA,NA,0,"EECA",0.9016997
341,2012,3,0.19,8,NA,1,2,6514.2021980206,620601,NA,NA,NA,0,"EECA",0.8598305
341,2013,7,0.19,8,NA,NA,NA,NA,621207,NA,NA,NA,NA,"EECA",0.8817569
341,2014,2,0.19,NA,NA,NA,NA,NA,621800,NA,NA,NA,NA,"EECA",0.8242787
343,1993,21,0.35,6,7,2,1,1423.63653972441,1978999,1,1,1,0,"EECA",0.5009734
343,1994,26,0.35,6,7,1,2,1718.84588316774,1968851,1,2,2,0,"EECA",0.8215553
343,1995,18,0.35,6,7,NA,1,2275.02854828278,1967013,1,2,2,312,"EECA",0.8618617
343,1996,3,0.35,6,6,NA,1,2234.29138797481,1975207,1,1,1,0,"EECA",1.030857
343,1997,3,0.35,6,6,3,2,1867.82145711865,1991687,1,1,1,0,"EECA",1.0833
343,1998,13,0.35,6,7,3,2,1778.39182355638,2013117,2,1,1,0,"EECA",1.014202
343,1999,129,0.35,6,6,2,2,1805.44945058729,2034487,2,1,1,0,"EECA",0.9365525
343,2000,3,0.35,6,7,2,2,1747.88701423188,2052129,2,1,1,0,"EECA",1.000234
343,2001,126,0.35,6,4,4,4,1664.30682464545,2065098,2,1,1,3125,"EECA",1.012192
343,2002,19,0.35,9,5,3,3,1827.629643685,2074441,2,1,1,2125,"EECA",0.9736481
343,2003,9,0.35,9,6,2,3,2285.69602810041,2080866,2,1,1,0,"EECA",1.016467
343,2004,17,0.35,9,6,2,2,2643.83288932198,2085728,2,2,1,312,"EECA",0.9949536
343,2005,7,0.35,9,5,2,2,2864.44496459756,2090044,2,NA,1,0,"EECA",0.9812094
343,2006,8,0.35,9,5,2,2,3132.2701287222,2093801,2,NA,1,0,"EECA",1.007638
343,2007,6,0.35,9,6,3,2,3891.91328155161,2096620,2,1,1,0,"EECA",1.011385
343,2008,10,0.35,9,7,2,2,4685.61825656403,2098769,3,NA,0,312,"EECA",1.024455
343,2009,7,0.35,9,7,2,2,4433.857436751,2100558,2,NA,1,0,"EECA",1.053183
343,2010,4,0.35,9,6,2,2,4442.30076853958,2102216,2,NA,2,0,"EECA",0.9046226
343,2011,5,0.35,9,4,2,2,4940.94591493988,2103890,2,NA,2,0,"EECA",0.9504615
343,2012,3,0.35,9,NA,2,2,4548.16069796267,2105575,NA,NA,NA,312,"EECA",0.9617225
343,2013,NA,0.35,9,NA,NA,NA,NA,2107158,NA,NA,NA,NA,"EECA",0.9573369
343,2014,2,0.35,NA,NA,NA,NA,NA,2108434,NA,NA,NA,NA,"EECA",0.9560817
344,1992,200,0.01,-3,2,4,5,2522.429028605,4470000,1,2,2,2187,"EECA",0.9240743
344,1993,187,0.01,-3,2,3,5,2688.17582361513,4640000,2,2,2,1875,"EECA",0.9670014
344,1994,84,0.01,-3,4,3,4,3621.98491218151,4650000,2,1,1,0,"EECA",0.7782236
344,1995,213,0.01,-5,2,5,5,4711.14468115921,4669000,2,1,1,0,"EECA",0.8616744
344,1996,142,0.01,-5,7,3,3,5022.60779212717,4494000,2,1,1,125,"EECA",0.9768918
344,1997,48,0.01,-5,8,3,3,5130.9153048898,4572000,2,1,2,0,"EECA",1.077253
344,1998,29,0.01,-5,5,3,3,5543.3703608544,4501000,2,1,2,125,"EECA",1.049163
344,1999,33,0.01,1,7,3,3,5114.96433626138,4554000,2,1,1,0,"EECA",0.9522411
344,2000,25,0.01,8,6,1,1,4808.25335420687,4426000,2,1,1,0,"EECA",1.062694
344,2001,40,0.01,8,6,2,2,5183.9598524114,4440000,2,2,2,125,"EECA",0.9063137
344,2002,56,0.01,8,7,2,2,5992.85238150426,4440000,2,2,2,250,"EECA",0.9313336
344,2003,36,0.01,8,7,2,2,7739.91610940688,4440000,2,2,1,0,"EECA",1.009933
344,2004,28,0.01,8,7,2,2,9319.5590289936,4439000,3,2,1,0,"EECA",0.9865542
344,2005,33,0.01,9,7,2,2,10212.5019051042,4442000,2,NA,1,0,"EECA",1.004352
344,2006,30,0.01,9,8,2,2,11386.0888533648,4440000,2,NA,1,0,"EECA",1.004771
344,2007,19,0.01,9,8,1,1,13580.0032631885,4436000,2,1,1,0,"EECA",1.024488
344,2008,19,0.01,9,6,1,1,15959.7385280559,4434508,2,NA,1,0,"EECA",1.02308
344,2009,14,0.01,9,6,1,1,14299.5389292161,4429078,2,NA,2,0,"EECA",0.9788039
344,2010,13,0.01,9,5,1,1,13576.5141518559,4417781,2,NA,2,0,"EECA",1.010638
344,2011,19,0.01,9,8,1,1,14289.4425133602,4280622,2,NA,2,0,"EECA",1.00681
344,2012,13,0.01,9,NA,1,1,13104.6117535424,4267558,NA,NA,NA,0,"EECA",1.032211
344,2013,34,0.01,9,NA,NA,NA,NA,4255700,NA,NA,NA,NA,"EECA",1.040379
344,2014,22,0.01,NA,NA,NA,NA,NA,4236400,NA,NA,NA,NA,"EECA",1.004121
345,1979,60,NA,-7,NA,3,3,NA,NA,NA,NA,NA,NA,"EECA",-0.3439388
345,1980,170,NA,-5,NA,3,2,NA,NA,NA,NA,NA,NA,"EECA",-0.2875248
345,1981,53,NA,-5,4,3,3,NA,NA,2,2,2,NA,"EECA",-0.3237758
345,1982,36,NA,-5,3,3,3,NA,NA,2,NA,2,NA,"EECA",-0.3644713
345,1983,30,NA,-5,4,3,2,NA,NA,2,NA,2,NA,"EECA",-0.4603757
345,1984,53,NA,-5,NA,3,3,NA,NA,NA,NA,NA,NA,"EECA",-0.6522162
345,1985,48,NA,-5,NA,3,3,NA,NA,NA,NA,NA,NA,"EECA",-0.6148269
345,1986,64,NA,-5,NA,3,2,NA,NA,NA,NA,NA,NA,"EECA",-0.6758415
345,1987,39,NA,-5,5,3,3,NA,NA,2,2,2,NA,"EECA",-0.7037812
345,1988,82,NA,-5,NA,3,3,NA,NA,NA,NA,NA,NA,"EECA",-0.7224606
345,1989,73,NA,-5,NA,3,3,NA,NA,NA,NA,NA,NA,"EECA",-0.7438003
345,1990,127,NA,-5,NA,3,3,NA,NA,NA,NA,NA,NA,"EECA",-0.8003235
345,1991,388,NA,-5,1,4,5,NA,NA,1,2,1,NA,"EECA",-0.7710941
345,1992,854,NA,NA,1,3,5,NA,NA,1,NA,NA,NA,"EECA",-0.7759961
345,2000,11,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,"EECA",0.3390779
345,2001,9,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,"EECA",0.8513078
345,2002,13,NA,NA,6,3,2,NA,NA,2,1,1,NA,"EECA",0.9320563
345,2003,4,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,"EECA",0.9814462
345,2004,8,NA,NA,5,3,2,NA,NA,2,1,1,NA,"EECA",0.9888179
345,2005,9,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,"EECA",0.9731875
345,2006,10,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,"EECA",0.9957334
345,2007,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"EECA",0.8788799
345,2008,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"EECA",0.659654
345,2009,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"EECA",0.4809653
345,2010,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"EECA",0.4917724
345,2011,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"EECA",0.5130455
345,2012,6,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"EECA",0.5500302
345,2013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EECA",0.6463582
345,2014,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EECA",0.6669971
346,1991,11,0.42,NA,NA,NA,NA,1398.28089800868,4373715,NA,NA,NA,NA,"EECA",-0.2706203
346,1992,543,0.42,0,NA,5,5,1142.78491094524,4143068,NA,NA,NA,1875,"EECA",-0.2645931
346,1993,429,0.42,0,NA,5,5,935.125868562194,3882548,NA,NA,NA,1875,"EECA",-0.1696576
346,1994,686,0.42,0,NA,5,5,751.227508885619,3659409,NA,NA,NA,1875,"EECA",-0.02533403
346,1995,980,0.42,NA,NA,5,5,563.424391536297,3520996,NA,NA,NA,3375,"EECA",0.3946929
346,1996,612,0.42,NA,NA,3,3,790.646438829892,3485575,NA,NA,NA,2625,"EECA",0.5070147
346,1999,49,0.42,NA,NA,3,3,1249.00063553395,3752004,NA,NA,NA,0,"EECA",0.728714
346,2000,58,0.42,NA,NA,3,3,1448.31282066159,3834364,NA,NA,NA,0,"EECA",0.7145159
346,2001,76,0.42,NA,6,3,2,1494.99730309927,3879353,2,2,2,0,"EECA",0.9889956
346,2002,98,0.42,NA,6,2,2,1725.96142284907,3897579,2,2,2,0,"EECA",1.045003
346,2003,63,0.42,NA,6,2,2,2181.56366046959,3895779,2,2,2,0,"EECA",0.9479392
346,2004,64,0.42,NA,7,2,2,2612.62331910525,3886723,2,NA,1,0,"EECA",0.9722258
346,2005,48,0.42,NA,7,2,2,2821.58435861069,3879828,2,NA,1,0,"EECA",1.008375
346,2006,37,0.42,NA,7,2,2,3227.0993031632,3875157,2,NA,1,0,"EECA",1.012108
346,2007,45,0.42,NA,6,2,2,3976.06302509028,3868665,2,3,2,0,"EECA",1.003632
346,2008,37,0.42,NA,7,2,2,4829.25002389709,3861201,2,NA,1,0,"EECA",1.011991
346,2009,23,0.42,NA,6,2,2,4461.00667388704,3853446,2,NA,1,0,"EECA",0.7720007
346,2010,28,0.42,NA,6,2,2,4361.70106369096,3845929,2,NA,1,0,"EECA",0.6877277
346,2011,30,0.42,NA,6,1,2,4751.66757608872,3839322,2,NA,1,0,"EECA",0.838103
346,2012,26,0.42,NA,NA,1,2,4517.20246042939,3833916,NA,NA,NA,0,"EECA",0.8731927
346,2013,22,0.42,NA,NA,NA,NA,NA,3829307,NA,NA,NA,NA,"EECA",0.9197577
346,2014,48,0.42,NA,NA,NA,NA,NA,3824746,NA,NA,NA,NA,"EECA",0.8710178
349,1992,33,0.02,10,8,NA,NA,6538.87815314133,1996498,2,2,2,0,"EECA",1.097243
349,1993,6,0.02,10,8,NA,NA,6629.66419067489,1991746,2,2,2,0,"EECA",0.9767913
349,1994,2,0.02,10,8,NA,NA,7541.69146520282,1989443,2,2,2,0,"EECA",0.9691976
349,1995,NA,0.02,10,8,NA,NA,10513.3877593663,1989872,2,3,2,0,"EECA",1.029339
349,1996,2,0.02,10,8,NA,NA,10629.3391786067,1988628,2,2,2,0,"EECA",1.2455
349,1997,15,0.02,10,8,NA,1,10267.755963538,1985956,2,2,2,0,"EECA",1.266481
349,1998,1,0.02,10,8,NA,1,10934.5950184361,1981629,2,2,2,0,"EECA",1.21911
349,1999,7,0.02,10,8,NA,1,11215.5921313249,1983045,2,2,2,0,"EECA",1.165968
349,2000,5,0.02,10,7,2,1,10043.4142165586,1988925,2,2,2,0,"EECA",1.135583
349,2001,10,0.02,10,8,NA,1,10302.3557143663,1992060,2,2,2,0,"EECA",1.168682
349,2002,12,0.02,10,8,NA,1,11625.6114461087,1994530,2,2,2,0,"EECA",1.131266
349,2003,9,0.02,10,7,2,1,14639.218971317,1995733,2,3,2,0,"EECA",1.05548
349,2004,13,0.02,10,7,1,1,16964.8659850295,1997012,2,3,2,0,"EECA",1.05614
349,2005,7,0.02,10,7,1,1,17855.7501544729,2000474,2,NA,2,0,"EECA",1.068056
349,2006,11,0.02,10,7,1,1,19384.9902160115,2006868,2,NA,2,0,"EECA",1.056733
349,2007,3,0.02,10,7,1,1,23437.402691859,2018122,2,3,3,0,"EECA",1.067148
349,2008,9,0.02,10,8,1,1,26842.530383098,2021316,2,NA,1,0,"EECA",1.045243
349,2009,7,0.02,10,8,1,1,24070.177026498,2039669,2,NA,2,0,"EECA",0.9464774
349,2010,18,0.02,10,7,1,1,22877.9461376363,2048583,2,NA,2,0,"EECA",0.9213625
349,2011,6,0.02,10,8,1,1,24371.6990190608,2052843,2,NA,2,0,"EECA",0.940599
349,2012,9,0.02,10,NA,1,1,21946.6916818147,2057159,NA,NA,NA,125,"EECA",0.942466
349,2013,11,0.02,10,NA,NA,NA,NA,2059953,NA,NA,NA,NA,"EECA",0.9609569
349,2014,14,0.02,NA,NA,NA,NA,NA,2062218,NA,NA,NA,NA,"EECA",0.9318373
350,1979,47,0.03,8,NA,2,1,5448.90322669045,9548258,NA,NA,NA,0,"EECA",0.7729781
350,1980,105,0.03,8,NA,2,1,5621.46676723645,9642505,NA,NA,NA,625,"EECA",1.049523
350,1981,174,0.03,8,7,2,1,5130.79709525187,9729350,1,2,1,0,"EECA",0.7898825
350,1982,168,0.03,8,6,2,1,5315.64018329357,9789513,1,2,2,250,"EECA",0.6316822
350,1983,117,0.03,8,4,2,1,4785.30099379156,9846627,1,2,2,937,"EECA",0.4744581
350,1984,86,0.03,8,5,2,1,4628.91203531676,9895801,1,2,1,0,"EECA",0.3794263
350,1985,139,0.03,8,5,2,1,4589.74974060714,9934300,1,2,2,937,"EECA",0.5647879
350,1986,134,0.03,10,5,3,1,5390.87218480888,9967213,1,2,2,250,"EECA",0.7060795
350,1987,96,0.03,10,6,2,2,6255.12706957059,10000595,1,2,1,625,"EECA",0.7756575
350,1988,82,0.03,10,5,2,2,7239.08893683927,10036983,1,2,2,0,"EECA",0.848845
350,1989,87,0.03,10,5,2,2,7478.09725923708,10089498,2,2,2,1125,"EECA",0.8192859
350,1990,63,0.03,10,6,2,1,9187.26126135541,10156902,2,2,2,2000,"EECA",0.8348961
350,1991,73,0.03,10,8,2,1,9784.68571353254,10256292,2,2,2,1500,"EECA",0.7932587
350,1992,64,0.03,10,7,2,2,10707.5002496122,10369866,2,2,2,812,"EECA",0.7803168
350,1993,43,0.03,10,5,2,2,9917.40766954971,10465528,2,2,2,562,"EECA",0.8200635
350,1994,56,0.03,10,5,3,2,10517.1555274699,10553035,2,2,2,312,"EECA",0.9815807
350,1995,41,0.03,10,6,NA,2,12231.2640275319,10634385,2,2,2,375,"EECA",1.370499
350,1996,70,0.03,10,6,3,1,12829.5763973271,10709173,2,2,2,125,"EECA",1.357884
350,1997,37,0.03,10,6,2,2,12428.49819633,10776504,2,2,2,0,"EECA",1.336673
350,1998,33,0.03,10,8,2,2,12414.3002567391,10834880,2,2,2,0,"EECA",1.234947
350,1999,57,0.03,10,7,2,2,12730.2336091739,10882580,2,2,2,0,"EECA",1.154222
350,2000,42,0.03,10,7,2,1,11462.204105386,10917482,2,2,2,0,"EECA",1.135251
350,2001,40,0.05,10,6,2,2,11789.835662209,10951764,2,2,2,0,"EECA",1.141933
350,2002,82,0.05,10,7,2,2,13246.1115770946,10983723,2,2,2,562,"EECA",1.034935
350,2003,71,0.05,10,5,2,2,17480.7458745184,11018324,2,NA,2,0,"EECA",1.054506
350,2004,132,0.05,10,6,2,2,20656.4732079983,11055729,2,NA,1,0,"EECA",0.9664721
350,2005,44,0.05,10,6,2,2,21742.7526043849,11092913,2,NA,2,0,"EECA",1.002726
350,2006,54,0.05,10,5,2,3,23679.0121991397,11127947,2,NA,2,0,"EECA",1.038425
350,2007,77,0.05,10,5,3,2,27598.7334412087,11163002,2,1,2,0,"EECA",1.06362
350,2008,92,0.05,10,4,3,2,30821.2739394484,11186439,2,NA,2,2312,"EECA",1.016855
350,2009,61,0.05,10,5,3,2,28925.1833142481,11187085,2,NA,2,937,"EECA",0.983652
350,2010,420,0.05,10,6,2,2,26482.7095511694,11153454,2,NA,2,3812,"EECA",-0.05639397
350,2011,403,0.05,10,6,2,3,26072.35608547,11123213,2,NA,2,68,"EECA",0.7219448
350,2012,501,0.05,10,NA,2,2,22377.4185801423,11092771,NA,NA,NA,5312,"EECA",0.8785403
350,2013,182,0.05,10,NA,NA,NA,NA,11027549,NA,NA,NA,NA,"EECA",0.9451898
350,2014,171,0.05,NA,NA,NA,NA,NA,10957740,NA,NA,NA,NA,"EECA",0.891627
352,1979,37,0,10,NA,NA,1,3655.98461081651,680013,NA,NA,NA,0,"EECA",-0.2502389
352,1980,23,0,10,NA,NA,1,4384.47157535556,685406,NA,NA,NA,0,"EECA",-0.2222628
352,1981,14,0,10,7,NA,1,4178.8852330257,689173,1,2,1,0,"EECA",-0.4488276
352,1982,12,0,10,8,NA,1,4286.01831470361,691711,1,2,2,0,"EECA",-0.44953
352,1983,41,0,10,8,NA,1,4235.61416839669,694074,1,2,2,0,"EECA",-0.5517058
352,1984,24,0,10,6,NA,1,4400.45404786216,697717,1,1,1,0,"EECA",-0.6314944
352,1985,38,0,10,8,NA,1,4625.57239884093,703693,1,2,1,125,"EECA",-0.6368166
352,1986,22,0,10,8,NA,1,5841.69369341052,712340,1,1,2,0,"EECA",-0.5826588
352,1987,13,0,10,7,NA,1,6923.96791086115,723380,1,1,2,0,"EECA",-0.7645274
352,1988,35,0,10,8,NA,1,7904.05476082704,736477,1,1,2,125,"EECA",-0.6212794
352,1989,21,0,10,8,NA,1,8321.95831850717,751047,1,1,2,0,"EECA",-0.571823
352,1990,8,0,10,7,NA,1,9970.82064527585,766611,1,1,1,0,"EECA",-0.4295728
352,1991,18,0,10,5,1,1,10024.2237530662,783138,2,1,2,0,"EECA",-0.3898611
352,1992,7,0,10,7,2,NA,11704.103120158,800660,2,1,2,125,"EECA",-0.5193494
352,1993,5,0,10,6,2,NA,10893.1943162089,818814,2,1,1,0,"EECA",-0.2378527
352,1994,1,0,10,6,1,1,12012.3819968582,837166,2,1,1,0,"EECA",-0.2331566
352,1995,8,0,10,5,2,2,14091.0391622161,855389,2,1,1,0,"EECA",-0.07501665
352,1996,9,0,10,7,2,1,14025.5291925507,873246,2,1,1,875,"EECA",0.5317543
352,1997,9,0,10,7,NA,2,13137.8017919447,890733,2,1,1,0,"EECA",0.6823286
352,1998,13,0,10,7,2,1,13929.9997272856,908040,2,2,2,0,"EECA",0.5757111
352,1999,14,0,10,7,2,1,14145.9476641828,925491,2,2,2,0,"EECA",0.6518119
352,2000,11,0,10,7,NA,1,13226.5186399184,943287,2,2,2,0,"EECA",0.6005425
352,2001,8,0.23,10,7,NA,2,13687.6949897498,961481,2,2,2,0,"EECA",0.6582944
352,2002,29,0.23,10,7,NA,2,14711.7709830046,979877,2,2,2,0,"EECA",0.6264003
352,2003,24,0.23,10,7,NA,2,18255.9780356965,998142,2,3,1,0,"EECA",0.6922368
352,2004,28,0.23,10,7,2,2,21218.4730962963,1015820,2,3,2,0,"EECA",0.7954936
352,2005,5,0.23,10,7,3,2,22298.4511810778,1032586,2,NA,2,0,"EECA",0.7717566
352,2006,18,0.23,10,7,2,2,23876.4912380894,1048314,2,NA,1,0,"EECA",0.7871092
352,2007,8,0.23,10,7,2,2,27685.9244769904,1063095,2,3,2,0,"EECA",0.788321
352,2008,14,0.23,10,7,1,2,31689.6320841488,1077089,2,NA,2,0,"EECA",0.6716716
352,2009,7,0.23,10,7,1,2,29265.478452242,1090553,2,NA,2,0,"EECA",0.6965174
352,2010,11,0.23,10,7,1,2,28680.3224505467,1103685,2,NA,2,0,"EECA",0.6309605
352,2011,14,0.23,10,7,1,2,29208.2456549891,1116513,2,NA,1,1,"EECA",0.669727
352,2012,30,0.23,10,NA,2,2,26462.4129736792,1128994,NA,NA,NA,0,"EECA",0.6238156
352,2013,106,0.23,10,NA,NA,NA,NA,1141166,NA,NA,NA,NA,"EECA",0.7242778
352,2014,26,0.23,NA,NA,NA,NA,NA,1153058,NA,NA,NA,NA,"EECA",0.7432671
355,1979,5,0.13,-7,NA,3,2,1056.93544664887,8825940,NA,NA,NA,0,"EECA",-2.435808
355,1980,7,0.13,-7,NA,3,2,1215.73683955697,8861535,NA,NA,NA,0,"EECA",-2.360285
355,1981,13,0.13,-7,3,3,3,1390.75610595392,8891117,2,2,1,0,"EECA",-2.262738
355,1982,36,0.13,-7,5,3,3,1505.62545585186,8917457,2,2,2,0,"EECA",-2.126311
355,1983,37,0.13,-7,5,2,3,1614.83392226869,8939738,2,2,2,0,"EECA",-2.12625
355,1984,24,0.13,-7,3,2,3,1729.38815646713,8960679,2,1,1,0,"EECA",-1.834655
355,1985,72,0.13,-7,2,3,3,1828.82862605067,8960547,2,2,2,0,"EECA",-1.794925
355,1986,38,0.13,-7,3,3,3,1949.18424050411,8958171,2,2,2,0,"EECA",-1.510541
355,1987,9,0.13,-7,3,3,3,2130.90822945459,8971359,2,2,1,0,"EECA",-1.271209
355,1988,26,0.13,-7,5,3,3,2452.69782742755,8981446,2,2,2,0,"EECA",-0.8410552
355,1989,49,0.13,-7,5,3,3,2473.01523540278,8876972,2,1,2,3625,"EECA",-0.8307043
355,1990,121,0.13,8,3,2,2,2349.5937640123,8718289,2,1,1,3437,"EECA",0.5964527
355,1991,30,0.13,8,5,2,1,869.934183163536,8632367,2,1,2,250,"EECA",1.131246
355,1992,19,0.13,8,6,2,2,991.520379682861,8540164,2,1,1,500,"EECA",1.229592
355,1993,16,0.13,8,3,2,2,1263.17048997953,8472313,2,1,1,0,"EECA",1.298035
355,1994,38,0.13,8,4,3,2,1145.49253212555,8443591,2,1,1,500,"EECA",1.112489
355,1995,9,0.13,8,5,2,3,1563.64125232226,8406067,2,1,1,500,"EECA",1.048087
355,1996,15,0.13,8,4,3,2,1074.38935106542,8362826,2,1,1,1562,"EECA",1.223474
355,1997,19,0.13,8,5,3,2,1226.06874279529,8312068,2,1,1,1750,"EECA",1.347499
355,1998,18,0.13,8,4,2,2,1606.21305244517,8256786,2,1,1,0,"EECA",1.255071
355,1999,18,0.13,8,5,3,3,1641.17951335645,8210624,2,1,1,0,"EECA",1.197685
355,2000,8,0.13,8,4,3,2,1612.89243307907,8170172,2,1,1,125,"EECA",1.083779
355,2001,20,0.13,9,5,3,2,1747.78704730977,8020282,2,1,1,0,"EECA",1.123266
355,2002,11,0.13,9,6,2,2,2030.29174921074,7868468,2,1,1,125,"EECA",1.167322
355,2003,17,0.13,9,5,2,2,2647.38954659908,7823557,2,3,1,0,"EECA",1.211298
355,2004,17,0.13,9,5,2,2,3264.61881232953,7781161,3,2,2,0,"EECA",1.094319
355,2005,17,0.13,9,6,2,3,3760.7026996533,7739900,2,NA,2,0,"EECA",0.9754731
355,2006,18,0.13,9,6,2,3,4356.6238292853,7699020,2,NA,2,0,"EECA",1.02629
355,2007,26,0.13,9,6,2,3,5568.47077577602,7545338,2,2,1,937,"EECA",0.9980596
355,2008,17,0.13,9,6,2,2,6906.02337142906,7492561,2,NA,1,0,"EECA",1.020203
355,2009,11,0.13,9,6,2,2,6522.65871232671,7444443,2,NA,1,437,"EECA",0.9751118
355,2010,11,0.13,9,5,2,2,6459.0221433827,7395599,2,NA,3,0,"EECA",1.080845
355,2011,14,0.13,9,5,2,2,7301.71499655686,7348328,2,NA,2,3,"EECA",1.062888
355,2012,24,0.13,9,NA,1,1,7003.75232008735,7305888,NA,NA,NA,0,"EECA",1.003465
355,2013,36,0.13,9,NA,NA,NA,NA,7265115,NA,NA,NA,NA,"EECA",1.006516
355,2014,29,0.13,NA,NA,NA,NA,NA,7226291,NA,NA,NA,NA,"EECA",1.018447
359,1992,19,0,5,4,4,3,562.204629965886,3709000,1,NA,1,2125,"EECA",1.001498
359,1993,3,0,7,6,NA,3,568.415044260816,3705000,1,1,1,2125,"EECA",1.023238
359,1994,3,0,7,5,2,2,402.1001038365,3694000,1,NA,1,1875,"EECA",1.017997
359,1995,NA,0,7,6,2,1,406.876912509531,3675099,1,1,1,0,"EECA",1.000109
359,1996,1,0,7,7,2,2,393.094707031817,3667748,1,1,1,0,"EECA",1.010668
359,1997,2,0,7,6,2,2,451.789045858172,3654208,1,1,1,0,"EECA",1.031488
359,1998,1,0,7,7,2,1,402.322675418761,3652732,1,2,2,0,"EECA",1.003062
359,1999,3,0,7,6,3,2,281.152400239083,3647001,2,1,2,0,"EECA",1.005408
359,2000,1,0,7,5,2,2,313.680801510564,3639592,2,1,2,0,"EECA",0.9388984
359,2001,4,0,8,6,2,2,366.498082277231,3631462,2,1,2,1875,"EECA",0.9094599
359,2002,8,0,8,6,2,2,418.772453784955,3623062,2,2,2,375,"EECA",0.8844111
359,2003,10,0,8,5,3,2,508.297254135801,3612874,2,NA,3,312,"EECA",0.7537724
359,2004,3,0,8,5,3,3,678.672425618408,3603945,2,2,3,0,"EECA",0.7553666
359,2005,7,0,9,5,3,2,793.276195282477,3595187,2,NA,2,0,"EECA",0.7983711
359,2006,10,0,9,5,3,2,917.30472440913,3585209,2,NA,2,0,"EECA",1.02744
359,2007,NA,0,9,6,3,2,1198.35873391186,3576910,2,NA,2,0,"EECA",0.9578807
359,2008,2,0,9,5,3,2,1664.99766247378,3570108,2,NA,1,0,"EECA",0.9496546
359,2009,14,0,9,4,3,3,1509.24426699976,3565604,2,NA,2,687,"EECA",0.9606036
359,2010,2,0,9,5,3,3,1626.52766787653,3562045,2,NA,2,0,"EECA",0.9316454
359,2011,1,0,9,5,3,2,1980.05690096628,3559986,2,NA,2,0,"EECA",0.9488513
359,2012,8,0,9,NA,2,3,2063.87783451699,3559519,NA,NA,NA,0,"EECA",0.9805846
359,2013,6,0,9,NA,NA,NA,NA,3558566,NA,NA,NA,NA,"EECA",1.002165
359,2014,9,0,NA,NA,NA,NA,NA,3556400,NA,NA,NA,NA,"EECA",0.9581615
360,1979,NA,0,-8,NA,3,2,1589.05547688218,22090488,NA,NA,NA,0,"EECA",-0.8460312
360,1980,NA,0,-8,NA,3,3,1626.43012120342,22242653,NA,NA,NA,0,"EECA",-0.8897009
360,1981,NA,0,-8,4,3,2,1962.27547430354,22415169,3,2,2,0,"EECA",-0.9210027
360,1982,NA,0,-8,4,3,2,2278.34918770471,22515389,3,2,2,0,"EECA",-0.8372587
360,1983,NA,0,-8,4,3,3,2094.33985255632,22588790,3,2,2,0,"EECA",-1.023914
360,1984,NA,0,-8,3,3,3,1788.02169095581,22655940,3,2,2,0,"EECA",-0.8547595
360,1985,NA,0,-8,3,3,3,2213.77958497755,22755427,3,2,3,0,"EECA",-0.8566893
360,1986,NA,0,-8,3,3,3,2398.20276947957,22859269,3,2,3,0,"EECA",-0.898202
360,1987,NA,0,-8,4,3,3,2667.52957410849,22949430,3,2,2,437,"EECA",-0.9336753
360,1988,1,0,-8,6,2,3,2744.39927666908,23057662,3,2,2,0,"EECA",-0.7959764
360,1989,NA,0,-2,5,4,4,2436.18515618659,23161458,3,2,2,2312,"EECA",-0.749226
360,1990,180,0,5,4,3,2,1734.97869187646,23201835,1,2,2,3250,"EECA",0.7015595
360,1991,59,0,5,5,2,2,1309.86642408386,23001155,1,2,1,1687,"EECA",1.232065
